,review_text,review_score
5197344, game trusted good chunk night bro-operatives past six months ps4 glad see coming pc. good port lacking graphical options run well modest configuration ' everything ask game like besides dof effect definitely nicer ps4 counterpart overall game looks sharper smoother consoles . main gripe price since purchased game playstation day one shell extra bucks dlcs hoped game would whole package little cheaper. still tremendous value money three buddies go along perfect balance instant gratification steep learning curve game pretty easy pick yet difficulty ramps fairly quickly point teammates survive . music amazingly pumping feeling wait damn chopper everything goes crescendo unmatched. remap controls even switch toggling holding certain commands map sprint stratagems cover lifesaver depending playstyle. netcode stable fast reliable matchmaking game supports combination local online players drop- drop-. ' keen games like broforce red solstice magicka gauntlet top- twin-stick shooter worth damn ' terrorist xeno-commie scum ought give game try.,1
268930,' meh. really cool concept good gameplay works well ' old computer performance still problems university wifi game' fault note complaint ' pay--win really sad killed cool game horrible practice. ' mind dumping money game make playable ' mind making op game easy know lots mmo players already ' enjoy tps faction-based-warfare mmo. otherwise avoid.,-1
3852610,although ' sure asking price highly recommend beginner' guide. powerful thought provoking experience.,1
5247281,' 1 300 hours game. ' say fun modes dark rp flood. game definetly worth 5 usually sale time . would say worst thing game godamn ing squekers blow godamn eardrums . look like want come home school babysit bunch ing 12 year olds able report squekers maybe theyd get vac ban garrys mod . idk. anyways could mute ' really want take 15 seconds time find ing name mute . although issue wish tutorials within game taught make stuff. even though know make alot stuff using wire mod jazz wish ' teach friends everything. anways 69/10 would play ' 12 year olds server. 0/10.,1
480886,another dump mobile game upon steam. complete garbage.,-1
862194, enjoy getting face smashed crying sleep bdsm something enjoy game get ,1
950404,top game,1
4922159, good bought 3 times.,1
3280294, one greatest games ever played. highly recommended.,1
6238740,game boring. fun ,-1
3604228,fun bang bang shoot yay time life wait .... ing pay real money weapons ' perma unlock real money.,-1
27330, anyone wants get modded lobbies hit ,1
970232, ing harder xcom ironman impossible fun af though,1
6000893, game suprisingly fun. use arsenal mercenaries technology stop spread zombies city city. challenging requires decent amount strategy skill. though may much look one awesome game.,1
4424511,great wank material,1
2299543,wow holy-crap - game appear unbelieveable. ' glued screen believe eyes. like placed movie. voices amp charactors fantastic environments textures mind-blowing. combat interaction superb. wasting time reading buying masterpiece. admittedly gone far game yet ' tell ' seen far - cannot believe eyes. developers raised bar baby. looks runs smooth silk going blow mind. witnessing new era computer gaming. middle earth - shadows mordor looks feels like park grand slam national tv. game bonifide masterpiece cannot wait play .,1
5406128, smart game.,1
85265,best value money game ever played 400+ hours 1.59 sale. p. ' better game minecraft.,1
1519905, donut fed cop. got achievement vomited. ate tainted donut heard character gag vomit. 15/10 game lifetime would buy play buy .,1
1263051, decent game play. highly recommend enjoy games like diablo. lots loot decent quests many character classes play.,1
5728862,grand strategy finest.,1
4474822, game mixed awesome alot people enjoy ive seen people saying devs suck game ,1
5378389,fun game great level editor. f k charging bombers.,1
2687727, great game yes enough reviews nuff said,1
4702854, nice chill game kinda short opinion,1
39634,ahoi f2p zone. 1. trailer fake use aimbot . 2. yeah amazing stuff 100 dollars. 2 type players wallet-fighter buys anything dominate . aimbot kids ' buy anything often 12 use aimbot. remeber game good. another game . please ' even try .,-1
